class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
stand,0.60582,0.21942,-0.2238,0.61251,0.2064,-0.19265,0.61546,0.20779,-0.19264,0.61807,0.20902,-0.19258,0.59885,0.2002,-0.24791,0.59096,0.19698,-0.24799,0.58281,0.19373,-0.24802,0.60266,0.21126,0.00108,0.5521,0.19388,-0.24853,0.59936,0.23607,-0.14334,0.58381,0.23054,-0.21556,0.56379,0.30348,0.25061,0.47964,0.27167,-0.36473,0.56177,0.40966,0.34454,0.47883,0.39695,-0.39999,0.5837,0.4917,0.16191,0.56777,0.48671,-0.33556,0.58048,0.51878,0.13331,0.57746,0.512,-0.37955,0.58356,0.51268,0.08188,0.58923,0.50344,-0.38298,0.58426,0.5034,0.13085,0.58715,0.49558,-0.33024,0.54228,0.52749,0.19095,0.48672,0.52426,-0.19097,0.52501,0.69,0.25295,0.48318,0.69971,-0.22511,0.49322,0.84894,0.4209,0.46887,0.87838,-0.18758,0.46963,0.86817,0.42743,0.44004,0.90467,-0.19655,0.58304,0.88518,0.31162,0.55335,0.94079,-0.39159
stand,0.53494,0.16024,-0.26482,0.53448,0.14533,-0.22836,0.53884,0.14557,-0.22844,0.54301,0.14592,-0.22844,0.51646,0.14545,-0.24996,0.50661,0.1462,-0.24997,0.49652,0.14792,-0.2502,0.53665,0.1563,-0.03848,0.47022,0.16121,-0.13494,0.5411,0.17991,-0.19302,0.52173,0.18097,-0.22074,0.59631,0.28364,0.05149,0.40394,0.26149,-0.16496,0.60486,0.40246,0.04204,0.40786,0.39503,-0.22063,0.57774,0.47676,-0.17759,0.50988,0.47633,-0.2941,0.56293,0.51474,-0.25003,0.52779,0.51049,-0.35572,0.5511,0.49724,-0.29834,0.54041,0.49656,-0.3802,0.55172,0.4849,-0.20287,0.53853,0.48567,-0.30301,0.55439,0.51774,0.06941,0.44218,0.51789,-0.06925,0.55597,0.68205,0.03482,0.43718,0.6936,-0.06922,0.50944,0.8364,0.33663,0.43896,0.85771,0.20625,0.49117,0.85618,0.35388,0.44224,0.8742,0.21958,0.59404,0.87661,0.15568,0.43851,0.92051,-0.01865
stand,0.51093,0.15765,-0.31925,0.51965,0.14637,-0.27854,0.52745,0.14695,-0.27865,0.53446,0.1473,-0.27867,0.49383,0.14824,-0.27888,0.48461,0.14975,-0.27886,0.47678,0.15138,-0.27895,0.54582,0.15944,-0.0657,0.46426,0.16842,-0.06488,0.5297,0.17852,-0.24085,0.49623,0.18205,-0.24056,0.61826,0.28395,0.01269,0.41196,0.27184,-0.03359,0.62217,0.4058,-0.04684,0.40788,0.3995,-0.11482,0.57868,0.46619,-0.31099,0.491,0.47362,-0.32802,0.56144,0.50253,-0.40019,0.51725,0.50545,-0.40996,0.54633,0.48533,-0.44921,0.53085,0.49329,-0.43735,0.54778,0.47473,-0.33663,0.527,0.4833,-0.34244,0.57529,0.51526,0.01239,0.45452,0.51946,-0.01224,0.58459,0.70247,-0.04069,0.44283,0.70555,-0.0165,0.5872,0.86921,0.27907,0.45263,0.86296,0.29821,0.56293,0.88654,0.29391,0.46814,0.8789,0.31377,0.63825,0.92494,0.02621,0.44557,0.92708,0.05184
stand,0.66913,0.2452,-0.09088,0.67654,0.22994,-0.06671,0.67809,0.23025,-0.06682,0.67957,0.23063,-0.06693,0.66614,0.22499,-0.11917,0.66034,0.22156,-0.11906,0.65408,0.21791,-0.11908,0.66306,0.22833,0.09083,0.6296,0.21299,-0.1496,0.66156,0.25792,-0.0256,0.64895,0.25276,-0.09552,0.66364,0.3114,0.18307,0.51986,0.28462,-0.18289,0.7083,0.39665,0.07796,0.57069,0.37111,-0.34585,0.71865,0.30541,-0.17588,0.63568,0.26606,-0.32218,0.72891,0.27892,-0.23251,0.64627,0.23443,-0.34395,0.72514,0.27249,-0.21107,0.63694,0.22868,-0.3565,0.71669,0.27864,-0.1789,0.63521,0.23804,-0.32508,0.6665,0.54171,0.08915,0.57109,0.54596,-0.08898,0.67084,0.70848,0.09111,0.57198,0.71665,-0.11808,0.66932,0.86972,0.2392,0.54018,0.87508,-0.00581,0.6391,0.89496,0.24426,0.54694,0.89424,-0.0052,0.77059,0.90448,0.09156,0.51235,0.93608,-0.19861
stand,0.55171,0.16724,-0.53121,0.56504,0.15553,-0.49312,0.5745,0.15615,-0.49319,0.58259,0.15691,-0.4932,0.53916,0.15608,-0.48848,0.52992,0.15752,-0.48847,0.52291,0.15978,-0.48856,0.59571,0.17096,-0.28209,0.51646,0.17517,-0.25781,0.57267,0.18674,-0.45355,0.53639,0.18803,-0.4468,0.66579,0.28967,-0.17549,0.46272,0.2813,-0.16343,0.66102,0.41225,-0.22046,0.44269,0.40779,-0.20217,0.60374,0.47771,-0.48516,0.52067,0.47675,-0.43597,0.5808,0.51342,-0.57397,0.54267,0.51025,-0.51763,0.5669,0.49622,-0.62054,0.55771,0.4981,-0.55315,0.56964,0.48584,-0.50826,0.55499,0.48761,-0.45343,0.60541,0.51655,-0.01456,0.48808,0.51198,0.01462,0.596,0.69596,-0.04122,0.45175,0.683,0.07174,0.57532,0.86306,0.20816,0.43404,0.84689,0.36484,0.54979,0.88193,0.21297,0.45598,0.86711,0.3771,0.61657,0.92248,-0.07193,0.38965,0.8996,0.12328
stand,0.53981,0.15703,-0.37331,0.55257,0.14652,-0.33213,0.56193,0.14703,-0.33219,0.57144,0.14785,-0.33217,0.52952,0.14785,-0.32668,0.5225,0.14926,-0.3267,0.51753,0.15084,-0.3268,0.59093,0.16293,-0.11546,0.51439,0.16884,-0.08815,0.5632,0.17908,-0.29534,0.52896,0.18007,-0.2873,0.67072,0.28467,-0.02741,0.46323,0.27548,-0.04431,0.6705,0.40654,-0.13064,0.44721,0.40307,-0.13689,0.61829,0.47187,-0.46097,0.52578,0.47293,-0.40006,0.59493,0.51025,-0.5651,0.54769,0.50619,-0.48856,0.58072,0.49412,-0.611,0.56507,0.49264,-0.51902,0.58371,0.48186,-0.48666,0.56227,0.48181,-0.41654,0.61213,0.5184,0.01579,0.4934,0.51508,-0.01581,0.59694,0.7051,-0.0642,0.46138,0.70113,-0.04467,0.57763,0.86798,0.28881,0.43746,0.86177,0.27712,0.5542,0.88451,0.30701,0.44675,0.87491,0.29308,0.6286,0.92956,0.02372,0.44126,0.9273,0.00814
stand,0.6702,0.19351,-0.22623,0.6778,0.17863,-0.17953,0.68371,0.17959,-0.17957,0.68896,0.18053,-0.17951,0.6558,0.1766,-0.2095,0.64672,0.17641,-0.20951,0.63569,0.17661,-0.2095,0.68602,0.19141,0.06266,0.61179,0.1874,-0.07587,0.67685,0.21469,-0.13561,0.65216,0.21231,-0.17509,0.69952,0.30961,0.23901,0.55667,0.27533,-0.17057,0.72579,0.41087,0.18846,0.5723,0.40467,-0.3259,0.72474,0.47275,-0.11374,0.67566,0.47386,-0.44749,0.71861,0.50905,-0.19065,0.68753,0.50437,-0.5233,0.71253,0.49517,-0.23666,0.70207,0.49206,-0.5332,0.71179,0.48283,-0.14304,0.69934,0.48176,-0.45086,0.68937,0.53454,0.15436,0.60252,0.53451,-0.15427,0.68303,0.70067,0.10788,0.605,0.6988,-0.18378,0.66689,0.86314,0.31398,0.55245,0.86517,0.02659,0.63795,0.88454,0.32166,0.53275,0.88119,0.03511,0.77507,0.90109,0.15198,0.56849,0.94138,-0.18779
stand,0.67566,0.19014,-0.13025,0.67779,0.17566,-0.0977,0.67989,0.17634,-0.09775,0.68175,0.17705,-0.09771,0.66476,0.17194,-0.15704,0.65725,0.16995,-0.15708,0.64821,0.16762,-0.15714,0.66177,0.18109,0.08293,0.61244,0.17113,-0.18487,0.66835,0.20834,-0.05528,0.65523,0.20507,-0.13309,0.62285,0.28421,0.31009,0.54441,0.25572,-0.32379,0.63663,0.39937,0.40659,0.56287,0.38344,-0.43513,0.67983,0.47372,0.23208,0.6714,0.45725,-0.4853,0.68313,0.50488,0.20776,0.6859,0.4829,-0.54947,0.6887,0.49216,0.15372,0.69566,0.47099,-0.54707,0.68657,0.47973,0.20133,0.69185,0.46236,-0.4803,0.62878,0.51623,0.19638,0.59054,0.51244,-0.19621,0.62252,0.68188,0.35923,0.64201,0.69396,-0.37638,0.58784,0.83753,0.58709,0.69552,0.90227,-0.52826,0.56539,0.86422,0.59988,0.67306,0.92843,-0.5586,0.66089,0.87813,0.49572,0.79483,0.9575,-0.78238
stand,0.65735,0.20343,-0.23935,0.66265,0.19003,-0.20213,0.66803,0.19074,-0.20213,0.6729,0.19155,-0.20207,0.64371,0.18839,-0.24026,0.63463,0.18844,-0.24024,0.62487,0.18864,-0.24014,0.66738,0.19922,0.01757,0.60165,0.1965,-0.15409,0.66215,0.2228,-0.1503,0.63956,0.2211,-0.19967,0.63404,0.29893,0.27944,0.57026,0.27784,-0.25822,0.64786,0.41512,0.36938,0.59598,0.39929,-0.34738,0.68899,0.49061,0.17944,0.7014,0.46567,-0.40129,0.69507,0.52092,0.14893,0.71454,0.49274,-0.46337,0.6999,0.5114,0.09242,0.72434,0.48236,-0.46115,0.69766,0.5026,0.14841,0.72032,0.47384,-0.39674,0.64935,0.52473,0.18817,0.62947,0.52005,-0.18831,0.65497,0.68648,0.33564,0.69128,0.69287,-0.37582,0.635,0.85486,0.53179,0.76392,0.91236,-0.51697,0.61075,0.88396,0.54192,0.74318,0.93818,-0.5432,0.71669,0.89586,0.44368,0.85332,0.96667,-0.75125
stand,0.66717,0.20335,-0.20585,0.66918,0.18959,-0.16926,0.67324,0.19053,-0.1693,0.67717,0.19145,-0.16926,0.65158,0.18702,-0.21046,0.64329,0.18651,-0.21048,0.63347,0.1863,-0.21043,0.66747,0.19906,0.034,0.60761,0.19539,-0.1492,0.67003,0.22167,-0.12385,0.64993,0.21898,-0.17692,0.65201,0.30175,0.27898,0.56932,0.27899,-0.27012,0.665,0.41203,0.35211,0.58613,0.39956,-0.374,0.69851,0.48271,0.1581,0.69669,0.4677,-0.45199,0.70159,0.51418,0.1284,0.71166,0.49383,-0.52031,0.70349,0.50631,0.07679,0.72177,0.48253,-0.51446,0.70209,0.49377,0.12855,0.7178,0.47345,-0.4469,0.65937,0.52226,0.18603,0.62082,0.52107,-0.18604,0.66058,0.69028,0.30914,0.68344,0.69826,-0.37682,0.64459,0.85423,0.49674,0.75027,0.90668,-0.51671,0.62302,0.88264,0.5053,0.7337,0.93523,-0.54492,0.71319,0.88982,0.39805,0.84836,0.96184,-0.76685
stand,0.68128,0.15952,-0.18888,0.68253,0.14451,-0.16015,0.68508,0.14537,-0.16016,0.68729,0.14611,-0.16006,0.66802,0.1409,-0.21517,0.65908,0.13954,-0.21517,0.64904,0.13851,-0.21512,0.66802,0.1517,0.01689,0.61438,0.14424,-0.23255,0.67513,0.17896,-0.11478,0.65953,0.17597,-0.18693,0.63691,0.25906,0.2433,0.55001,0.23283,-0.35695,0.65083,0.3731,0.32499,0.56726,0.36373,-0.47135,0.69178,0.45545,0.15475,0.6803,0.43999,-0.50219,0.69771,0.48592,0.12903,0.6994,0.46786,-0.55978,0.70407,0.47266,0.07546,0.71031,0.45539,-0.55232,0.70098,0.46367,0.12377,0.70535,0.44695,-0.49561,0.642,0.49864,0.18581,0.60533,0.4986,-0.18573,0.6355,0.66395,0.32307,0.67144,0.6778,-0.27815,0.59941,0.81809,0.51486,0.70562,0.88117,-0.36594,0.57814,0.8459,0.52437,0.68301,0.91024,-0.38823,0.67354,0.86649,0.42769,0.80432,0.94292,-0.58891
stand,0.67238,0.17705,-0.18421,0.67304,0.16245,-0.15451,0.67493,0.16297,-0.15454,0.67659,0.16346,-0.15445,0.66,0.15892,-0.21479,0.65254,0.15691,-0.21482,0.64308,0.15458,-0.21486,0.65553,0.16755,0.02287,0.60661,0.1579,-0.24937,0.66494,0.19507,-0.10939,0.65232,0.19291,-0.18827,0.61542,0.2726,0.26344,0.53843,0.24771,-0.37751,0.62608,0.38946,0.36796,0.55714,0.38071,-0.47837,0.67361,0.46346,0.20584,0.67036,0.45245,-0.51059,0.67925,0.49602,0.18416,0.68438,0.48099,-0.57374,0.68584,0.48478,0.13207,0.69589,0.46953,-0.57102,0.68331,0.47461,0.17595,0.69219,0.4606,-0.50539,0.62253,0.51016,0.19545,0.59234,0.50792,-0.19532,0.61461,0.66895,0.36944,0.64558,0.68314,-0.35118,0.57913,0.82994,0.60456,0.69168,0.89447,-0.47468,0.55618,0.85508,0.6177,0.66703,0.92105,-0.50306,0.65117,0.87255,0.51192,0.77658,0.94269,-0.72671
stand,0.67198,0.18393,-0.13853,0.67279,0.16938,-0.1072,0.67486,0.16993,-0.10726,0.67668,0.17051,-0.10721,0.65972,0.16642,-0.16647,0.65195,0.16477,-0.16652,0.64281,0.16286,-0.16656,0.65554,0.17551,0.06796,0.60641,0.16734,-0.1988,0.66452,0.20326,-0.06537,0.65149,0.20053,-0.14281,0.62819,0.28571,0.29168,0.53441,0.25698,-0.33129,0.64976,0.39741,0.39095,0.55672,0.38513,-0.4349,0.68782,0.46723,0.22242,0.67168,0.46003,-0.48524,0.69203,0.49961,0.19549,0.68766,0.48767,-0.55037,0.69608,0.48678,0.145,0.69909,0.47456,-0.54999,0.69415,0.47428,0.19349,0.69489,0.46552,-0.48086,0.63243,0.51436,0.18757,0.59021,0.51329,-0.18738,0.62471,0.67735,0.36863,0.64664,0.69103,-0.3995,0.58486,0.83455,0.60668,0.69508,0.89667,-0.56633,0.5621,0.86002,0.62054,0.67446,0.92709,-0.59901,0.65481,0.87649,0.5191,0.79596,0.95177,-0.83053
stand,0.58825,0.12597,-0.16399,0.60476,0.11594,-0.12594,0.61275,0.11782,-0.12598,0.62032,0.11991,-0.12599,0.58069,0.1124,-0.13688,0.57103,0.11181,-0.1369,0.56136,0.11146,-0.13696,0.63083,0.13723,0.05294,0.54665,0.12469,0.00147,0.59915,0.15131,-0.09943,0.56661,0.14496,-0.11395,0.65458,0.25428,0.11769,0.46696,0.22169,-0.0536,0.66482,0.36548,0.10097,0.48535,0.35911,-0.12664,0.63865,0.42907,-0.07587,0.58881,0.43157,-0.2098,0.62408,0.4693,-0.14656,0.59758,0.46674,-0.27196,0.61127,0.44883,-0.19044,0.61256,0.45403,-0.29354,0.61076,0.43755,-0.09859,0.60946,0.44212,-0.21854,0.61475,0.47104,0.0512,0.50201,0.47408,-0.05111,0.61373,0.63944,0.0097,0.48313,0.64982,-0.07239,0.60991,0.80784,0.18029,0.46928,0.81383,0.09713,0.58523,0.83386,0.18281,0.47898,0.83423,0.09736,0.69455,0.84723,-0.0097,0.44162,0.86942,-0.12772
stand,0.653,0.14513,-0.29782,0.66135,0.1327,-0.25992,0.66647,0.13462,-0.25997,0.6714,0.13647,-0.25993,0.64167,0.12664,-0.29953,0.63268,0.12448,-0.29955,0.62247,0.12255,-0.29954,0.66274,0.14465,-0.0404,0.59556,0.12775,-0.22101,0.65301,0.16419,-0.21119,0.63062,0.15894,-0.26316,0.64822,0.25737,0.18542,0.52415,0.2166,-0.29385,0.66291,0.36548,0.22285,0.53548,0.35305,-0.3444,0.67353,0.43094,-0.05873,0.64486,0.43515,-0.41069,0.66858,0.46689,-0.11844,0.65773,0.46575,-0.47925,0.66755,0.45036,-0.1694,0.67032,0.45156,-0.48746,0.66715,0.43837,-0.08932,0.66715,0.44193,-0.41104,0.62727,0.48433,0.16942,0.55405,0.48073,-0.16955,0.61988,0.65685,0.25206,0.58105,0.66065,-0.19752,0.61477,0.8168,0.44325,0.6161,0.85661,-0.14338,0.59288,0.83897,0.45174,0.60222,0.88253,-0.15191,0.69657,0.85763,0.31636,0.69287,0.92459,-0.37477
stand,0.68351,0.15268,-0.1648,0.68204,0.13819,-0.13757,0.6832,0.13858,-0.13761,0.68404,0.1388,-0.13755,0.67044,0.13476,-0.19594,0.66351,0.13286,-0.19597,0.6546,0.1308,-0.19602,0.66061,0.14257,0.03025,0.61663,0.1339,-0.23312,0.67483,0.17016,-0.09364,0.66324,0.16806,-0.17,0.62837,0.25043,0.25691,0.55064,0.2242,-0.36268,0.63928,0.3694,0.33938,0.56286,0.35982,-0.46033,0.67523,0.45204,0.17115,0.67705,0.4363,-0.47707,0.67901,0.48651,0.14605,0.69242,0.46308,-0.53339,0.68751,0.47422,0.09701,0.70392,0.45191,-0.53088,0.68626,0.46306,0.14158,0.70019,0.44329,-0.47171,0.63457,0.49088,0.18711,0.5965,0.48897,-0.18702,0.62543,0.65365,0.34262,0.6508,0.6685,-0.32139,0.59171,0.80881,0.55862,0.70171,0.87616,-0.43346,0.56836,0.83582,0.57047,0.67762,0.90507,-0.45907,0.66172,0.85577,0.46962,0.79564,0.93477,-0.67436
stand,0.45812,0.12298,-0.42644,0.47599,0.10992,-0.38842,0.48437,0.11162,-0.38848,0.49238,0.11388,-0.38849,0.45091,0.1087,-0.38658,0.44301,0.10936,-0.38652,0.43584,0.11015,-0.38661,0.51095,0.12817,-0.19787,0.43058,0.12412,-0.19071,0.47464,0.14326,-0.35736,0.44092,0.14213,-0.35559,0.57009,0.24629,-0.12303,0.36771,0.23484,-0.14562,0.57947,0.35723,-0.12115,0.37514,0.36159,-0.17442,0.52744,0.42102,-0.25378,0.47079,0.42595,-0.29733,0.51123,0.45803,-0.31768,0.49121,0.46296,-0.36268,0.48933,0.44046,-0.35273,0.50659,0.45199,-0.3897,0.4911,0.42898,-0.2686,0.50178,0.43813,-0.30902,0.53968,0.46812,0.00326,0.42005,0.47118,-0.00325,0.59319,0.64289,-0.02919,0.4398,0.64368,0.09184,0.61236,0.79986,0.16229,0.45501,0.79508,0.39813,0.58945,0.82416,0.16445,0.47428,0.81263,0.41388,0.6936,0.84105,-0.08091,0.43169,0.85348,0.19333
stand,0.42043,0.12499,-0.60022,0.43594,0.1132,-0.56431,0.44535,0.11334,-0.56433,0.45359,0.1137,-0.56429,0.41009,0.11556,-0.55817,0.40317,0.11705,-0.55818,0.39585,0.11896,-0.55821,0.475,0.12643,-0.35944,0.39302,0.13454,-0.32947,0.44349,0.14348,-0.52476,0.40891,0.14623,-0.51674,0.5544,0.24529,-0.25784,0.35142,0.24394,-0.22721,0.5658,0.35823,-0.24214,0.3694,0.374,-0.23065,0.51469,0.41961,-0.39262,0.45984,0.43683,-0.41598,0.49823,0.45574,-0.46214,0.4811,0.47229,-0.48852,0.47872,0.44019,-0.49436,0.49221,0.45854,-0.52617,0.48045,0.42909,-0.40537,0.48667,0.44597,-0.43425,0.52569,0.46913,-0.02116,0.4064,0.47633,0.02102,0.59202,0.63695,-0.01728,0.42814,0.64175,0.22356,0.65916,0.79256,0.19626,0.4581,0.78806,0.64631,0.63771,0.81481,0.19889,0.47635,0.80665,0.67355,0.71047,0.84608,-0.08895,0.43752,0.85104,0.44263
stand,0.4084,0.13465,-0.61986,0.41908,0.12069,-0.58429,0.42743,0.12064,-0.58434,0.43478,0.12107,-0.58438,0.39455,0.12397,-0.58027,0.38698,0.12625,-0.58029,0.37884,0.12923,-0.58034,0.45057,0.13437,-0.37474,0.37199,0.14474,-0.35097,0.43138,0.15234,-0.54098,0.39594,0.15573,-0.53491,0.53386,0.25176,-0.25684,0.32879,0.24833,-0.25004,0.54287,0.36523,-0.24647,0.3409,0.37475,-0.25941,0.48803,0.43021,-0.39758,0.43641,0.43686,-0.44399,0.47321,0.4633,-0.4664,0.45626,0.47475,-0.51829,0.4537,0.44892,-0.49736,0.46643,0.46058,-0.55382,0.45525,0.43816,-0.41019,0.46201,0.44766,-0.46203,0.49979,0.47385,-0.02124,0.37841,0.47832,0.02125,0.5676,0.64166,-0.05071,0.41004,0.64243,0.19205,0.64065,0.79507,0.15286,0.4507,0.79236,0.59234,0.62548,0.81616,0.15411,0.47599,0.81221,0.61639,0.68985,0.84918,-0.14022,0.42543,0.85363,0.37765
stand,0.55453,0.14856,-0.11053,0.5496,0.1325,-0.0877,0.54884,0.13242,-0.08776,0.54773,0.13233,-0.08776,0.54367,0.13099,-0.1564,0.53849,0.12975,-0.15645,0.53299,0.12832,-0.15659,0.51826,0.13394,0.04578,0.49859,0.12906,-0.26732,0.54362,0.1639,-0.05279,0.53775,0.16186,-0.14355,0.48325,0.22813,0.24555,0.43721,0.21712,-0.40746,0.50072,0.34693,0.32909,0.47712,0.34713,-0.4763,0.57068,0.41952,0.19596,0.58382,0.4191,-0.41912,0.57806,0.4514,0.17761,0.59311,0.44632,-0.46949,0.59021,0.44284,0.12639,0.60144,0.43669,-0.46415,0.58475,0.43028,0.16575,0.59798,0.42638,-0.41171,0.53,0.45923,0.19165,0.49298,0.46081,-0.19168,0.54969,0.61847,0.22421,0.54045,0.61924,-0.24483,0.5407,0.7836,0.38689,0.43321,0.77383,-0.09452,0.52789,0.8051,0.39143,0.39651,0.78393,-0.08639,0.65522,0.8066,0.2771,0.44897,0.84898,-0.22401
stand,0.43738,0.13226,-0.61486,0.4444,0.11481,-0.57542,0.45117,0.1144,-0.57551,0.45806,0.11423,-0.57556,0.41909,0.11811,-0.58265,0.40917,0.12013,-0.58266,0.40068,0.12255,-0.58268,0.46685,0.12395,-0.33881,0.3852,0.13421,-0.36755,0.4533,0.14979,-0.52397,0.42068,0.15453,-0.53313,0.53883,0.24239,-0.20212,0.33582,0.23349,-0.25601,0.55252,0.34669,-0.18898,0.35567,0.36298,-0.24388,0.50748,0.42028,-0.41135,0.46054,0.4281,-0.41739,0.49395,0.45332,-0.48875,0.47913,0.4654,-0.49508,0.47374,0.44058,-0.52863,0.4874,0.45287,-0.53249,0.47443,0.42962,-0.42953,0.48207,0.43912,-0.43433,0.50411,0.46607,-0.00583,0.38758,0.47233,0.00591,0.57588,0.63009,-0.0205,0.42059,0.6339,0.19681,0.64981,0.78119,0.19756,0.45451,0.77877,0.63989,0.63356,0.80223,0.20045,0.47068,0.79451,0.66876,0.70002,0.83606,-0.1005,0.43744,0.84182,0.42132
stand,0.42311,0.14325,-0.54485,0.43561,0.12757,-0.50828,0.44289,0.12743,-0.50838,0.44979,0.12719,-0.50843,0.40803,0.13035,-0.50803,0.39876,0.13182,-0.50801,0.39014,0.13367,-0.50802,0.46264,0.13623,-0.29548,0.3809,0.14629,-0.28875,0.44304,0.16151,-0.46414,0.40883,0.16497,-0.46294,0.53464,0.25619,-0.18719,0.33371,0.24633,-0.19834,0.54743,0.36116,-0.19984,0.35156,0.37158,-0.20805,0.50312,0.42788,-0.39544,0.45153,0.43643,-0.39186,0.4889,0.46044,-0.46995,0.46959,0.47288,-0.47002,0.46869,0.44557,-0.50792,0.47899,0.46271,-0.50337,0.47001,0.4349,-0.41258,0.47392,0.4478,-0.4088,0.50239,0.47198,-0.01454,0.38386,0.47876,0.01465,0.57519,0.63854,-0.04153,0.41965,0.64242,0.18331,0.64964,0.78931,0.16167,0.45793,0.78966,0.58497,0.63705,0.80978,0.16386,0.48004,0.80687,0.60981,0.70137,0.84419,-0.12528,0.43908,0.84976,0.37343
stand,0.61424,0.15233,-0.01652,0.60846,0.13482,0.00886,0.60726,0.13451,0.00886,0.60576,0.1341,0.00896,0.6044,0.13327,-0.06283,0.60045,0.13191,-0.06292,0.59573,0.13038,-0.06315,0.57823,0.13494,0.13655,0.56315,0.13119,-0.1877,0.6032,0.16672,0.03914,0.59818,0.16503,-0.05475,0.5257,0.22158,0.34455,0.50929,0.20627,-0.36052,0.54191,0.34862,0.39866,0.54901,0.33264,-0.43794,0.6061,0.42605,0.27211,0.64499,0.41028,-0.37473,0.62679,0.4511,0.27266,0.65515,0.43847,-0.42386,0.63409,0.44639,0.22073,0.66403,0.43171,-0.39824,0.62951,0.43769,0.24231,0.65999,0.42168,-0.36001,0.56405,0.46831,0.21489,0.5675,0.46509,-0.21477,0.5913,0.6339,0.24821,0.61852,0.64115,-0.16729,0.58173,0.79413,0.36273,0.60173,0.82401,-0.07504,0.55958,0.8222,0.36217,0.5778,0.84786,-0.07701,0.67875,0.81443,0.25558,0.70051,0.84349,-0.23204
stand,0.60305,0.15961,-0.00116,0.59814,0.14286,0.02297,0.59672,0.1422,0.02297,0.59487,0.1414,0.02306,0.59501,0.1413,-0.04301,0.59103,0.13969,-0.04306,0.5865,0.1381,-0.04327,0.5663,0.14025,0.14694,0.55636,0.13833,-0.15157,0.59397,0.17239,0.05328,0.58889,0.17111,-0.0331,0.51339,0.22419,0.34411,0.51324,0.2094,-0.31897,0.53404,0.35174,0.40039,0.5538,0.32806,-0.40808,0.59899,0.42907,0.29719,0.64398,0.40955,-0.35463,0.61787,0.45216,0.30199,0.65724,0.43557,-0.39961,0.62887,0.44788,0.25029,0.66534,0.42953,-0.37164,0.62374,0.43964,0.26871,0.6604,0.42026,-0.33946,0.55833,0.47154,0.2053,0.57425,0.46619,-0.20524,0.58478,0.63333,0.2347,0.62011,0.63989,-0.16754,0.57332,0.80122,0.33204,0.60549,0.82666,-0.0938,0.55193,0.8311,0.33038,0.58283,0.85492,-0.09613,0.67377,0.81817,0.23022,0.70353,0.84753,-0.24014
stand,0.59301,0.16526,0.00527,0.58643,0.14995,0.0299,0.58512,0.14945,0.02989,0.58349,0.14879,0.02999,0.58253,0.14824,-0.03475,0.57859,0.14659,-0.0348,0.57373,0.1449,-0.035,0.5563,0.14857,0.15515,0.54399,0.14545,-0.1362,0.58316,0.17855,0.05983,0.5788,0.17722,-0.02452,0.508,0.23148,0.35458,0.50626,0.21645,-0.30907,0.52639,0.35783,0.39436,0.55074,0.3365,-0.39427,0.59063,0.42975,0.27866,0.63631,0.42075,-0.34461,0.61354,0.45348,0.28148,0.64814,0.44683,-0.39047,0.6242,0.44874,0.23105,0.65656,0.44024,-0.36412,0.6148,0.43798,0.25028,0.65201,0.43141,-0.33023,0.55211,0.47186,0.20304,0.57056,0.46588,-0.20294,0.58671,0.63417,0.21369,0.61204,0.64489,-0.19108,0.56838,0.80281,0.28871,0.59085,0.82577,-0.13961,0.54628,0.83188,0.28436,0.56929,0.86059,-0.14382,0.66355,0.81325,0.17968,0.69489,0.84817,-0.29365
stand,0.60869,0.15242,-0.02314,0.60398,0.13592,0.00146,0.60267,0.13536,0.00146,0.60097,0.13461,0.00155,0.60061,0.13412,-0.06772,0.59663,0.13243,-0.0678,0.59184,0.1306,-0.06801,0.57067,0.13274,0.12524,0.56004,0.13001,-0.1871,0.59807,0.16556,0.03103,0.593,0.16389,-0.05944,0.5179,0.2183,0.32385,0.50821,0.20525,-0.3508,0.53637,0.34497,0.3752,0.54831,0.32988,-0.43382,0.60505,0.42414,0.26408,0.64561,0.40744,-0.387,0.62145,0.44762,0.26754,0.65724,0.4347,-0.43737,0.63404,0.44234,0.21693,0.66669,0.42702,-0.40895,0.6299,0.43416,0.23582,0.66228,0.41815,-0.37204,0.56371,0.46568,0.20657,0.57161,0.46234,-0.20641,0.5907,0.62758,0.24476,0.62364,0.6366,-0.1567,0.57615,0.79088,0.36513,0.60237,0.81916,-0.06662,0.55231,0.81957,0.36571,0.57865,0.84666,-0.06837,0.67546,0.81105,0.26506,0.70149,0.84107,-0.21527
